Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
2;1144702;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.34;мужской;1;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144722;2НДФЛ;Покупка недвижимости/ строительство;1;0.32;женский;1;0;среднее-специальное;вспомогательный персонал;>250;3;314;46;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144742;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;мужской;0;0;высшее;менеджер высшего звена;< 50;0;11;28;Торговля;ООО;повторный брак;0;0;0;0;0;0.6148148148;1;0;0;0;0.75;3;1;52;4;2;0;14;93;1;1;1;1;0;0;0
2;1144762;2НДФЛ;Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;67;50;Торговля;ООО;холост / не замужем;5;1;0;0;0;0.0043668122;0;0;0;0;0.3333333333;6;9;228;15;3;0;11;84;1;0;0;0;0;0;0
2;1144782;Форма банка (без печати работодателя);Ремонт;1;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144802;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;среднее;рабочий;>250;0;28;55;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144822;Поступление зарплаты на счет;Ремонт;0;0.19;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;118;35;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;7;114;7;0;2;15;90;0;0;0;0;0;0;0
2;1144842;2НДФЛ;Покупка недвижимости/ строительство;1;0.46;мужской;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144862;2НДФЛ;Покупка автомобиля;0;;женский;2;0;высшее;другое;;1;38;40;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144882;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;среднее-специальное;рабочий;>250;0;30;28;Сельское и лесное хозяйство;ЗАО;женат / замужем;3;2;2;2;2;0.2985074627;0;0;0;0;0.6;3;2;94;5;0;0;19;97;1;0;0;0;0;0;0
2;1144902;2НДФЛ;Ремонт;1;0.4;мужской;2;0;высшее;менеджер среднего звена;>250;0;131;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144922;2НДФЛ;Покупка автомобиля;1;0.55;женский;1;0;высшее;специалист;>250;3;63;30;Другое;ОАО;холост / не замужем;2;2;2;1;1;0.0363636364;0;0;0;0;0.2;1;4;53;5;1;0;21;47;1;0;0;0;0;0;0
2;1144942;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;высшее;менеджер среднего звена;< 50;0;11;47;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144962;2НДФЛ;Ремонт;1;0.49;мужской;0;0;среднее-специальное;рабочий;>250;3;71;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1144982;2НДФЛ;Ремонт;1;0.47;мужской;0;0;высшее;менеджер среднего звена;>250;0;56;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145002;Форма банка (без печати работодателя);Ремонт;0;0.51;мужской;0;0;второе высшее;специалист;>250;0;46;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145022;2НДФЛ;Покупка автомобиля;1;0.59;мужской;1;0;высшее;менеджер среднего звена;>250;3;309;43;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145042;2НДФЛ;Обучение;1;0.49;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;3;22;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145062;2НДФЛ;Ремонт;0;0.58;женский;0;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145082;2НДФЛ;Покупка автомобиля;1;0.15;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;268;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145102;;Ремонт;0;;женский;0;0;второе высшее;другое;;1;40;37;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145122;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.46;женский;1;0;высшее;специалист;>250;0;89;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145142;Свободная форма с печатью работодателя;Ремонт;1;0.52;мужской;0;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145162;2НДФЛ;Ремонт;1;0.39;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;213;55;Другое;ООО;женат / замужем;3;2;1;1;1;0;0;1;0;0;0.25;3;9;148;12;1;0;4;111;0;0;0;0;0;0;0
2;1145182;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.24;мужской;1;0;среднее-специальное;торговый представитель;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1145202;2НДФЛ;Ремонт;1;0.31;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;98;30;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0.0068493151;0;0;0;0;0;0;11;145;11;0;0;21;89;1;0;0;0;0;0;0
2;1145222;2НДФЛ;Лечение;1;0.36;женский;0;0;высшее;специалист;>250;1;18;35;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.4;2;3;79;5;1;2;3;88;0;0;0;0;0;0;0
